yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2,24,13,39,0.07692307692307693,0.6666666666666666,0.26796399420161815,0.9071914705770234
54,106,4,164,0.3375,0.975609756097561,0.2876068513444753,0.9062581704276953
26,88,26,140,0.22807017543859648,0.8142857142857143,0.2686010033912589,0.8863500747390888
40,75,26,141,0.34782608695652173,0.8156028368794326,0.26171335810499113,0.8795436424007415
24,84,2,110,0.2222222222222222,0.9818181818181818,0.25579705218868526,0.8801208429779421
8,54,4,66,0.12903225806451613,0.9393939393939394,0.23321184435914652,0.8728633945440231
14,106,12,132,0.11666666666666667,0.9090909090909091,0.20832006946737167,0.8717811434617719
13,35,1,49,0.2708333333333333,0.9795918367346939,0.23602153466883682,0.9164847391857759
26,72,1,99,0.2653061224489796,0.98989898989899,0.22570812359011966,0.9185260583002657
8,5,17,30,0.6153846153846154,0.43333333333333335,0.2810387578681223,0.8641042895927827
17,68,11,96,0.2,0.8854166666666666,0.2599207454457621,0.874077693848102
27,28,1,56,0.4909090909090909,0.9821428571428571,0.29830458382960046,0.8741240760373412
0,5,58,63,0.0,0.07936507936507936,0.2798714041060982,0.7512628103189326
16,182,10,208,0.08080808080808081,0.9519230769230769,0.2747487489834431,0.7573816914378136
49,171,15,235,0.22272727272727272,0.9361702127659575,0.2678764546111487,0.7511786022994228
40,92,19,151,0.30303030303030304,0.8741721854304636,0.2732656232656235,0.7346462016610619
9,49,7,65,0.15517241379310345,0.8923076923076924,0.2075210230382646,0.8002139672288274
48,176,6,230,0.21428571428571427,0.9739130434782609,0.20956183936479525,0.812856306773341
2,9,55,66,0.18181818181818182,0.16666666666666666,0.16540599520895105,0.6963597081338851
8,5,2,15,0.6153846153846154,0.8666666666666667,0.253318083121039,0.8088313634626835
28,55,5,88,0.3373493975903614,0.9431818181818182,0.2899668426613648,0.8075826122139321
7,55,3,65,0.11290322580645161,0.9538461538461539,0.2742776931012475,0.8101077466539602
54,85,3,142,0.38848920863309355,0.9788732394366197,0.2864861081873604,0.825065040083411
25,97,472,594,0.20491803278688525,0.2053872053872054,0.2935926251864721,0.7269335419519131
4,45,10,59,0.08163265306122448,0.8305084745762712,0.2746421878686878,0.7064471749659144
26,61,20,107,0.2988505747126437,0.8130841121495327,0.29136110113932523,0.7987925243206097
2,0,0,2,1.0,1.0,0.3463061560843802,0.8178401433682286
13,3,1,17,0.8125,0.9411764705882353,0.41418481357147147,0.8175536651405738
21,81,3,105,0.20588235294117646,0.9714285714285714,0.42746754601928927,0.8200654390809193
47,80,23,150,0.3700787401574803,0.8466666666666667,0.42483747909420166,0.8011787858280688
27,32,4,63,0.4576271186440678,0.9365079365079365,0.46093877707379916,0.9056246045596018
8,21,2,31,0.27586206896551724,0.9354838709677419,0.4886858364886981,0.9206210897583834
3,19,2,24,0.13636363636363635,0.9166666666666666,0.47573827094816873,0.9367791417642325
38,54,25,117,0.41304347826086957,0.7863247863247863,0.3918873392711501,0.9062541112392019
25,84,2,111,0.22935779816513763,0.9819819819819819,0.30858131043759834,0.9120834700097371
1,0,0,1,1.0,1.0,0.4223122397025082,0.9148045584451113
42,76,3,121,0.3559322033898305,0.9752066115702479,0.4146670089156786,0.9331674077170514
168,216,32,416,0.4375,0.9230769230769231,0.4117917062522403,0.9312486915126211
31,50,26,107,0.38271604938271603,0.7570093457943925,0.4221304522231702,0.9057523307735711
2,31,7,40,0.06060606060606061,0.825,0.4113079414006594,0.892657092678333
0,13,1,14,0.0,0.9285714285714286,0.3523017302205352,0.9129780415707104
6,9,1,16,0.4,0.9375,0.3766791876255155,0.9066234727161415
47,164,60,271,0.22274881516587677,0.7785977859778598,0.2656433040777836,0.874994584998693
44,102,26,172,0.3013698630136986,0.8488372093023255,0.2578486840240505,0.8569418132461326
6,16,4,26,0.2727272727272727,0.8461538461538461,0.23430972298508945,0.8459528022571217
9,17,100,126,0.34615384615384615,0.20634920634920634,0.2290865510952509,0.7672870680506664
6,43,3,52,0.12244897959183673,0.9423076923076923,0.23792125380750462,0.7840453098089082
26,154,26,206,0.14444444444444443,0.8737864077669902,0.25855617444242524,0.7762188782654171
32,133,3,168,0.19393939393939394,0.9821428571428571,0.22911894500519583,0.7825964292858253
53,91,7,151,0.3680555555555556,0.9536423841059603,0.24987705077514993,0.8076028004469824
40,66,11,117,0.37735849056603776,0.905982905982906,0.26073256899691266,0.8157664714013511
58,162,5,225,0.2636363636363636,0.9777777777777777,0.25943386769821136,0.8345698902047698
35,66,1,102,0.3465346534653465,0.9901960784313726,0.2594882687427114,0.9465480147879365
12,43,5,60,0.21818181818181817,0.9166666666666666,0.27316438854128017,0.9428850111249328
2,24,13,39,0.07692307692307693,0.6666666666666666,0.26351847889537056,0.9132964766820294
54,106,4,164,0.3375,0.975609756097561,0.28402713690402853,0.9123631765327014
26,88,26,140,0.22807017543859648,0.8142857142857143,0.2640292254587487,0.8924550808440949
44,71,26,141,0.3826086956521739,0.8156028368794326,0.2647792547567681,0.8795436424007416
21,87,2,110,0.19444444444444445,0.9818181818181818,0.2548946948722082,0.8801208429779421
9,53,4,66,0.14516129032258066,0.9393939393939394,0.22612707156609885,0.8728633945440231
14,106,12,132,0.11666666666666667,0.9090909090909091,0.21162490706393436,0.8717811434617719
14,34,1,49,0.2916666666666667,0.9795918367346939,0.24230256274159004,0.916484739185776
25,73,1,99,0.25510204081632654,0.98989898989899,0.23053142571535098,0.9185260583002658
8,5,17,30,0.6153846153846154,0.43333333333333335,0.2858620599933537,0.8641042895927828
16,67,13,96,0.1927710843373494,0.8645833333333334,0.25874240123409303,0.8711015033719114
25,30,1,56,0.45454545454545453,0.9821428571428571,0.2958996883913802,0.8711478855611506
0,5,58,63,0.0,0.07936507936507936,0.2751623612024401,0.7482866198427421
17,181,10,208,0.08585858585858586,0.9519230769230769,0.2707612068012857,0.7544055009616233
49,174,12,235,0.21973094170403587,0.948936170212766,0.260484674663767,0.7500261200299193
40,93,19,152,0.3007518796992481,0.875,0.26700608021847005,0.7336119786157779
8,50,7,65,0.13793103448275862,0.8923076923076924,0.1987984258039191,0.7991797441835434
45,179,6,230,0.20089285714285715,0.9739130434782609,0.1999586790618488,0.8147982742042474
2,8,56,66,0.2,0.15151515151515152,0.16359504269821243,0.6961371734002896
8,5,2,15,0.6153846153846154,0.8666666666666667,0.25150713061030033,0.8086088287290876
27,56,5,88,0.3253012048192771,0.9431818181818182,0.28571321903325625,0.8073600774803363
8,54,3,65,0.12903225806451613,0.9538461538461539,0.27275626422761057,0.8080615037136775
52,87,3,142,0.37410071942446044,0.9788732394366197,0.2832346699026409,0.8229005379189089
22,99,473,594,0.18181818181818182,0.2037037037037037,0.2895042623791299,0.7245285395469105
4,45,10,59,0.08163265306122448,0.8305084745762712,0.2724670903674681,0.704042172560912
26,61,20,107,0.2988505747126437,0.8130841121495327,0.28658860104070294,0.7985520240801093
2,0,0,2,1.0,1.0,0.34153365598575786,0.8175996431277284
13,3,1,17,0.8125,0.9411764705882353,0.4111334838687183,0.8173131649000737
21,81,3,105,0.20588235294117646,0.9714285714285714,0.42211206885109837,0.8198249388404191
51,76,23,150,0.4015748031496063,0.8466666666666667,0.4260369379546906,0.8009382855875685
27,32,4,63,0.4576271186440678,0.9365079365079365,0.46543821464410284,0.9056246045596019
8,20,3,31,0.2857142857142857,0.9032258064516129,0.49459273359454015,0.9160127948275077
4,18,2,24,0.18181818181818182,0.9166666666666666,0.47304724589646796,0.9367791417642325
38,53,26,117,0.4175824175824176,0.7777777777777778,0.3898447341225276,0.9050331100182009
31,78,2,111,0.28440366972477066,0.9819819819819819,0.3144024012260663,0.9108624687887359
1,0,0,1,1.0,1.0,0.4350681432510316,0.9135835572241101
40,78,3,121,0.3389830508474576,0.9752066115702479,0.42725132374330055,0.9319464064960502
177,205,34,416,0.46335078534031415,0.9182692307692307,0.4280689904141929,0.9293408771048065
30,51,26,107,0.37037037037037035,0.7570093457943925,0.43664406795478766,0.9038445163657567
2,31,7,40,0.06060606060606061,0.825,0.4193280506387703,0.8907492782705185
0,13,1,14,0.0,0.9285714285714286,0.35967341955556786,0.9122912283838972
6,9,1,16,0.4,0.9375,0.3761871810234577,0.9059366595293284
48,163,60,271,0.22748815165876776,0.7785977859778598,0.2658283455461388,0.8743077718118799
46,100,26,172,0.3150684931506849,0.8488372093023255,0.26241198016088557,0.8562550000593195
4,18,4,26,0.18181818181818182,0.8461538461538461,0.22219303680058097,0.8459528022571217
9,21,96,126,0.3,0.23809523809523808,0.21214012674767094,0.7718222154429568
6,43,3,52,0.12244897959183673,0.9423076923076923,0.22097482945992467,0.7885804572011985
28,152,26,206,0.15555555555555556,0.8737864077669902,0.24319705168214686,0.7807540256577072
36,129,3,168,0.21818181818181817,0.9821428571428571,0.2172230257081209,0.7871315766781155
46,98,7,151,0.3194444444444444,0.9536423841059603,0.23035963896321757,0.8121379478392726
41,65,11,117,0.3867924528301887,0.905982905982906,0.24060591891743238,0.8203016187936413
58,162,5,225,0.2636363636363636,0.9777777777777777,0.2522942306057441,0.8391050375970602
37,64,1,102,0.36633663366336633,0.9901960784313726,0.2617708925576535,0.9465480147879365
14,41,5,60,0.2545454545454545,0.9166666666666666,0.2806418175510275,0.9428850111249327
4,22,13,39,0.15384615384615385,0.6666666666666666,0.2803976173068273,0.9132964766820295
53,107,4,164,0.33125,0.975609756097561,0.2965502147094247,0.9123631765327014
26,88,26,140,0.22807017543859648,0.8142857142857143,0.2834967477085893,0.8924550808440949
44,71,26,141,0.3826086956521739,0.8156028368794326,0.28289906811173,0.8795436424007415
22,86,2,110,0.2037037037037037,0.9818181818181818,0.27433725954992144,0.8801208429779421
9,53,4,66,0.14516129032258066,0.9393939393939394,0.24274078192980922,0.8728633945440231
15,105,12,132,0.125,0.9090909090909091,0.2242342884233157,0.871781143461772
16,32,1,49,0.3333333333333333,0.9795918367346939,0.24987531406434135,0.9164847391857759
32,66,1,99,0.32653061224489793,0.98989898989899,0.24920111581361248,0.9185260583002658
7,5,18,30,0.5833333333333334,0.4,0.29995299551286053,0.859342384830878
18,67,11,96,0.21176470588235294,0.8854166666666666,0.275546711260029,0.8693157890861972
26,29,1,56,0.4727272727272727,0.9821428571428571,0.3139786496919674,0.8693621712754364
0,5,58,63,0.0,0.07936507936507936,0.29324132250302737,0.7465009055570279
16,182,10,208,0.08080808080808081,0.9519230769230769,0.28692819118989604,0.7526197866759089
51,169,15,235,0.2318181818181818,0.9361702127659575,0.2724260266877315,0.7464166975375182
54,88,10,152,0.38028169014084506,0.9342105263157895,0.28010475210143826,0.738461202739918
12,46,7,65,0.20689655172413793,0.8923076923076924,0.22632806901441035,0.8087908730695883
45,179,6,230,0.20089285714285715,0.9739130434782609,0.22477494776591098,0.8214332126141018
2,11,53,66,0.15384615384615385,0.19696969696969696,0.17922050221146543,0.7092656183036504
7,6,2,15,0.5384615384615384,0.8666666666666667,0.2561435791345424,0.8217372736324485
28,55,5,88,0.3373493975903614,0.9431818181818182,0.29279233867486815,0.8204885223836973
8,54,3,65,0.12903225806451613,0.9538461538461539,0.2781086352814873,0.8230136568237254
55,84,3,142,0.39568345323741005,0.9788732394366197,0.2803088871524252,0.8293940444124155
24,98,472,594,0.19672131147540983,0.2053872053872054,0.2788552814026069,0.7312625462809172
5,45,9,59,0.1,0.847457627118644,0.26444201609648443,0.7131974868009721
26,61,20,107,0.2988505747126437,0.8130841121495327,0.28515693336312586,0.8012138318266627
2,0,0,2,1.0,1.0,0.3510909992971918,0.8202614508742819
13,3,1,17,0.8125,0.9411764705882353,0.41896965678428305,0.8199749726466272
21,82,2,105,0.20388349514563106,0.9809523809523809,0.4296626906530137,0.8238472908046596
52,75,23,150,0.4094488188976378,0.8466666666666667,0.4316291714616177,0.8049606375518092
27,32,4,63,0.4576271186440678,0.9365079365079365,0.46890142962856884,0.9094064562833422
9,20,2,31,0.3103448275862069,0.9354838709677419,0.49895069071231263,0.9219816339760705
3,19,2,24,0.13636363636363635,0.9166666666666666,0.4675812835676335,0.9386839036689943
39,56,22,117,0.4105263157894737,0.811965811965812,0.38337075725184405,0.9118218768069675
29,80,2,111,0.26605504587155965,0.9819819819819819,0.32316433523349547,0.9176512355775027
1,0,0,1,1.0,1.0,0.4396691896024275,0.9203723240128768
40,78,3,121,0.3389830508474576,0.9752066115702479,0.42940209498373655,0.9368304113800551
173,208,35,416,0.4540682414698163,0.9158653846153846,0.4264723764527902,0.9338814753954049
28,53,26,107,0.345679012345679,0.7570093457943925,0.4216679003839463,0.908385114656355
3,30,7,40,0.09090909090909091,0.825,0.4151743938904398,0.8952898765611169
0,13,1,14,0.0,0.9285714285714286,0.35652777734908636,0.9119478217904906
6,9,1,16,0.4,0.9375,0.3756627707960064,0.9055932529359217
43,169,59,271,0.2028301886792453,0.7822878228782287,0.2617813691787558,0.8744915133470973
44,102,26,172,0.3013698630136986,0.8488372093023255,0.2564080566310759,0.856438741594537
4,18,4,26,0.18181818181818182,0.8461538461538461,0.21751519096655672,0.8464799503857457
9,21,96,126,0.3,0.23809523809523808,0.21098961777431688,0.7723493635715809
6,43,3,52,0.12244897959183673,0.9423076923076923,0.21549531615756629,0.7891076053298226
32,148,26,206,0.17777777777777778,0.8737864077669902,0.24089214155439168,0.7812811737863316
44,121,3,168,0.26666666666666666,0.9821428571428571,0.2218445225067726,0.7876587248067396
54,90,7,151,0.375,0.9536423841059603,0.24644020983830897,0.8121379478392727
41,66,10,117,0.38317757009345793,0.9145299145299145,0.25812702513541746,0.8215226200146425
58,162,5,225,0.2636363636363636,0.9777777777777777,0.26981533682372916,0.8403260388180612
37,64,1,102,0.36633663366336633,0.9901960784313726,0.27929199877563865,0.9477690160089376
9,46,5,60,0.16363636363636364,0.9166666666666666,0.2851759107819996,0.944106012345934
2,24,13,39,0.07692307692307693,0.6666666666666666,0.2707680963741852,0.9145174779030307
49,111,4,164,0.30625,0.975609756097561,0.27642285827894714,0.9135841777537027
26,88,26,140,0.22807017543859648,0.8142857142857143,0.25543288334160374,0.8936760820650961
47,68,26,141,0.40869565217391307,0.8156028368794326,0.2590783236388116,0.8795436424007416
19,89,2,110,0.17592592592592593,0.9818181818181818,0.2465482611087491,0.8801208429779421
9,53,4,66,0.14516129032258066,0.9393939393939394,0.2149517834886369,0.8728633945440231
13,107,12,132,0.10833333333333334,0.9090909090909091,0.20705135058820395,0.8717811434617719
15,33,1,49,0.3125,0.9795918367346939,0.24070519674205013,0.9164847391857759
29,69,1,99,0.29591836734693877,0.98989898989899,0.23922924922018424,0.9185260583002657
7,5,18,30,0.5833333333333334,0.4,0.2899811289194324,0.859342384830878
17,67,12,96,0.20238095238095238,0.875,0.26050760037758086,0.8678276938481019
28,27,1,56,0.509090909090909,0.9821428571428571,0.3081025979725784,0.8678740760373412
0,4,57,61,0.0,0.06557377049180328,0.2873652707836384,0.7430426233370361
21,177,10,208,0.10606060606060606,0.9519230769230769,0.28704059545896304,0.7491615044559171
52,168,15,235,0.23636363636363636,0.9361702127659575,0.2761639720823396,0.7429584153175262
49,93,10,152,0.34507042253521125,0.9342105263157895,0.28318569425209283,0.7350029205199261
9,49,7,65,0.15517241379310345,0.8923076923076924,0.22201984860348856,0.8053325908495965
48,176,6,230,0.21428571428571427,0.9739130434782609,0.2237205288755974,0.8194630256322052
2,11,53,66,0.15384615384615385,0.19696969696969696,0.17297127812634663,0.7072954313217538
7,6,2,15,0.5384615384615384,0.8666666666666667,0.24989435504942356,0.8217372736324486
27,56,5,88,0.3253012048192771,0.9431818181818182,0.2812144405863766,0.8204885223836973
5,57,3,65,0.08064516129032258,0.9538461538461539,0.25896894414733174,0.8230136568237254
54,85,3,142,0.38848920863309355,0.9788732394366197,0.26517162787560067,0.8293940444124155
26,96,472,594,0.21311475409836064,0.2053872053872054,0.27344910506206593,0.7312625462809172
4,46,9,59,0.08,0.847457627118644,0.2542654315926782,0.7131974868009721
27,60,20,107,0.3103448275862069,0.8130841121495327,0.2766223849841144,0.8012138318266627
2,0,0,2,1.0,1.0,0.3425564509181803,0.8202614508742817
13,3,1,17,0.8125,0.9411764705882353,0.4121562788011407,0.8199749726466272
16,87,2,105,0.1553398058252427,0.9809523809523809,0.4228269423061293,0.8238472908046596
50,77,23,150,0.3937007874015748,0.8466666666666667,0.42357145355876946,0.8049606375518091
27,32,4,63,0.4576271186440678,0.9365079365079365,0.4585017913510134,0.9094064562833423
9,20,2,31,0.3103448275862069,0.9354838709677419,0.4914081952919001,0.9219816339760705
3,19,2,24,0.13636363636363635,0.9166666666666666,0.4798489110850941,0.9352808719477029
40,58,19,117,0.40816326530612246,0.8376068376068376,0.3953008061288258,0.9120818487486797
28,81,2,111,0.25688073394495414,0.9819819819819819,0.33378376812096217,0.9179112075192151
1,0,0,1,1.0,1.0,0.43782103520170745,0.9209507211970266
37,81,3,121,0.3135593220338983,0.9752066115702479,0.42329319016538786,0.9398577881560416
171,219,25,415,0.43846153846153846,0.9397590361445783,0.4229765576453655,0.9403222309612761
30,51,26,107,0.37037037037037035,0.7570093457943925,0.4176855523543602,0.9154614971092434
2,31,7,40,0.06060606060606061,0.825,0.4068630415318494,0.9023662590140055
0,13,1,14,0.0,0.9285714285714286,0.3485540036309748,0.9153612005803754
6,9,1,16,0.4,0.9375,0.36899961306740986,0.9090066317258065
46,169,56,271,0.21395348837209302,0.7933579335793358,0.25670725426342317,0.8794863365228546
